signal,1,5,10,25,50,100
microprice_deviation,0.0742882326261189,0.11504786912732017,0.149884855779309,0.2189837308670155,0.27416347425330667,0.3060257328449498
ofi,0.08342664276965453,0.13207739132522797,0.15005158828622514,0.15038721732020727,0.15766196456572198,0.16787863585135987
queue_imbalance,0.08749879629561128,0.1229413437441034,0.1556438379184871,0.22025558841261195,0.2667618515329391,0.2920279390518332
spread,0.00028555398783532165,0.003016297105888216,0.004339724739592139,-0.00033532217832413306,-0.0008154570776913523,0.00873290765032509
